Zeit,TSLA,AAPL,EA,GOOG
Wed Feb 27 15:51:08 2019,306.31170654296875,174.4600067138672,99.94000244140625,1111.8299560546875
Wed Feb 27 15:51:16 2019,306.2701110839844,174.47999572753906,99.95999908447266,1111.8299560546875
Wed Feb 27 15:51:26 2019,306.239990234375,174.5,99.83999633789062,1112.1500244140625
Wed Feb 27 15:51:39 2019,306.2450866699219,174.45889282226562,99.76000213623047,1112.1500244140625
Wed Feb 27 15:51:47 2019,306.3800048828125,174.4600067138672,99.83000183105469,1112.1500244140625
Wed Feb 27 15:51:56 2019,306.30999755859375,174.4499969482422,99.84249877929688,1111.8499755859375
Wed Feb 27 15:52:06 2019,306.4700012207031,174.4001007080078,99.84500122070312,1111.8499755859375
Wed Feb 27 15:52:14 2019,306.0773010253906,174.360107421875,99.70500183105469,1111.6700439453125
Wed Feb 27 15:52:23 2019,306.2388000488281,174.3065948486328,99.58000183105469,1111.6700439453125
Wed Feb 27 15:52:32 2019,306.3900146484375,174.26870727539062,99.52239990234375,1111.6700439453125
Wed Feb 27 15:52:41 2019,306.6099853515625,174.25999450683594,99.55999755859375,1111.3751220703125
Wed Feb 27 15:52:50 2019,306.7099914550781,174.28460693359375,99.47000122070312,1110.8699951171875
Wed Feb 27 15:52:59 2019,306.8399963378906,174.27000427246094,99.4115982055664,1110.8699951171875
Wed Feb 27 15:53:09 2019,306.95001220703125,174.2675018310547,99.4800033569336,1110.8699951171875
Wed Feb 27 15:53:18 2019,307.29998779296875,174.29859924316406,99.35250091552734,1110.8699951171875
Wed Feb 27 15:53:28 2019,307.42498779296875,174.27499389648438,99.33999633789062,1111.1500244140625
Wed Feb 27 15:53:38 2019,307.5799865722656,174.27999877929688,99.38999938964844,1111.1500244140625
Wed Feb 27 15:53:46 2019,307.75,174.25999450683594,99.4000015258789,1111.1500244140625
Wed Feb 27 15:53:57 2019,307.3800048828125,174.25999450683594,99.41500091552734,1111.562744140625
Wed Feb 27 15:54:06 2019,307.05999755859375,174.25,99.33999633789062,1111.22998046875
Wed Feb 27 15:54:15 2019,307.2200012207031,174.3000030517578,99.38999938964844,1111.0699462890625
Wed Feb 27 15:54:25 2019,307.29998779296875,174.2899932861328,99.4749984741211,1111.0699462890625
Wed Feb 27 15:54:34 2019,307.1400146484375,174.3300018310547,99.56999969482422,1111.0699462890625
Wed Feb 27 15:54:43 2019,307.5899963378906,174.32020568847656,99.58000183105469,1111.0699462890625
Wed Feb 27 15:54:52 2019,307.4599914550781,174.3800048828125,99.62999725341797,1111.0699462890625
Wed Feb 27 15:55:01 2019,307.6022033691406,174.3800048828125,99.58999633789062,1110.885986328125
Wed Feb 27 15:55:10 2019,307.57659912109375,174.35000610351562,99.5999984741211,1110.885986328125
Wed Feb 27 15:55:18 2019,307.5299987792969,174.32000732421875,99.5979995727539,1110.885986328125
Wed Feb 27 15:55:27 2019,307.5799865722656,174.2100067138672,99.55999755859375,1110.18994140625
Wed Feb 27 15:55:36 2019,307.3399963378906,174.22999572753906,99.57250213623047,1110.18994140625
Wed Feb 27 15:55:45 2019,307.3800048828125,174.1999969482422,99.61000061035156,1110.18994140625
Wed Feb 27 15:55:54 2019,307.3399963378906,174.21499633789062,99.5999984741211,1110.18994140625
Wed Feb 27 15:56:04 2019,307.2088928222656,174.22000122070312,99.55000305175781,1108.9600830078125
Wed Feb 27 15:56:13 2019,307.13018798828125,174.14999389648438,99.37999725341797,1108.6650390625
Wed Feb 27 15:56:23 2019,306.8699951171875,174.13999938964844,99.34500122070312,1109.550048828125
Wed Feb 27 15:56:32 2019,306.739990234375,174.17010498046875,99.34500122070312,1109.550048828125
Wed Feb 27 15:56:40 2019,306.70831298828125,174.11109924316406,99.3499984741211,1109.4849853515625
Wed Feb 27 15:56:50 2019,306.11199951171875,174.05999755859375,99.23480224609375,1109.4849853515625
Wed Feb 27 15:56:59 2019,306.44000244140625,174.1199951171875,99.30999755859375,1109.4849853515625
Wed Feb 27 15:57:08 2019,306.7286071777344,174.1300048828125,99.26000213623047,1109.4849853515625
Wed Feb 27 15:57:18 2019,306.787109375,174.19140625,99.22000122070312,1109.4849853515625
Wed Feb 27 15:57:28 2019,306.60321044921875,174.19000244140625,99.16999816894531,1109.4849853515625
Wed Feb 27 15:57:37 2019,306.81500244140625,174.13999938964844,99.1895980834961,1110.0799560546875
Wed Feb 27 15:57:46 2019,306.68499755859375,174.11329650878906,99.11499786376953,1109.4599609375
Wed Feb 27 15:57:55 2019,306.8900146484375,174.19000244140625,99.00199890136719,1109.760009765625
Wed Feb 27 15:58:05 2019,306.739990234375,174.16000366210938,99.04000091552734,1109.4599609375
Wed Feb 27 15:58:14 2019,306.8410949707031,174.16009521484375,99.06999969482422,1109.4599609375
Wed Feb 27 15:58:23 2019,306.9800109863281,174.1699981689453,99.0,1109.4599609375
Wed Feb 27 15:58:32 2019,306.97210693359375,174.17999267578125,98.98999786376953,1109.4599609375
Wed Feb 27 15:58:40 2019,306.9258117675781,174.17999267578125,99.05000305175781,1109.4599609375
Wed Feb 27 15:58:49 2019,307.05999755859375,174.0709991455078,99.08930206298828,1109.9200439453125
Wed Feb 27 15:58:58 2019,306.9599914550781,174.0500030517578,99.1449966430664,1109.4150390625
Wed Feb 27 15:59:08 2019,306.94720458984375,174.02000427246094,99.0250015258789,1109.4549560546875
Wed Feb 27 15:59:16 2019,307.02069091796875,174.02000427246094,99.04499816894531,1109.760009765625
Wed Feb 27 15:59:26 2019,307.0911865234375,174.0500030517578,99.0,1109.760009765625
Wed Feb 27 15:59:35 2019,306.9679870605469,174.05999755859375,98.97000122070312,1109.760009765625
Wed Feb 27 15:59:43 2019,306.7799987792969,174.07989501953125,98.91999816894531,1109.760009765625
Wed Feb 27 15:59:53 2019,306.93499755859375,174.0673065185547,98.87000274658203,1109.43505859375
Wed Feb 27 16:00:02 2019,306.9352111816406,174.0,98.87000274658203,1109.66552734375
Wed Feb 27 16:00:11 2019,306.8756103515625,174.00999450683594,98.88999938964844,1109.1700439453125
Wed Feb 27 16:00:20 2019,306.94000244140625,173.97000122070312,98.80999755859375,1108.8499755859375
Wed Feb 27 16:00:29 2019,306.9700012207031,174.10000610351562,98.76200103759766,1108.62744140625
Wed Feb 27 16:00:37 2019,307.0350036621094,174.19000244140625,98.73999786376953,1108.385009765625
Wed Feb 27 16:00:46 2019,306.95001220703125,174.1999969482422,98.79000091552734,1109.125
Wed Feb 27 16:00:55 2019,306.94000244140625,174.19000244140625,98.80000305175781,1109.125
Wed Feb 27 16:01:04 2019,306.92999267578125,174.10000610351562,98.81999969482422,1108.7099609375
Wed Feb 27 16:01:14 2019,306.7900085449219,174.13999938964844,98.81500244140625,1108.7099609375
Wed Feb 27 16:01:23 2019,306.7652893066406,174.17999267578125,98.77749633789062,1108.7099609375
Wed Feb 27 16:01:33 2019,306.760009765625,174.19000244140625,98.80999755859375,1108.800048828125
Wed Feb 27 16:01:42 2019,306.7799987792969,174.22000122070312,98.69000244140625,1108.800048828125
Wed Feb 27 16:01:51 2019,306.8999938964844,174.2100067138672,98.7300033569336,1108.800048828125
Wed Feb 27 16:02:01 2019,306.8945007324219,174.08999633789062,98.69000244140625,1107.030029296875
Wed Feb 27 16:02:10 2019,306.4873962402344,174.14999389648438,98.6449966430664,1107.0875244140625
Wed Feb 27 16:02:20 2019,306.55999755859375,174.11000061035156,98.5999984741211,1107.0875244140625
Wed Feb 27 16:02:29 2019,306.55499267578125,174.05999755859375,98.62000274658203,1107.0875244140625
Wed Feb 27 16:02:38 2019,306.6400146484375,174.02999877929688,98.55999755859375,1107.0875244140625
Wed Feb 27 16:02:48 2019,306.3699951171875,174.0,98.58999633789062,1106.0
Wed Feb 27 16:02:57 2019,306.2340087890625,173.9199981689453,98.55000305175781,1106.14990234375
Wed Feb 27 16:03:06 2019,306.5199890136719,173.9600067138672,98.59500122070312,1106.06396484375
Wed Feb 27 16:03:16 2019,306.6099853515625,173.99119567871094,98.58999633789062,1106.06396484375
Wed Feb 27 16:03:25 2019,306.6499938964844,173.99000549316406,98.55500030517578,1106.06396484375
Wed Feb 27 16:03:35 2019,306.4054870605469,174.0500030517578,98.58999633789062,1106.06396484375
Wed Feb 27 16:03:44 2019,306.4403991699219,174.0399932861328,98.58999633789062,1106.699951171875
Wed Feb 27 16:03:53 2019,306.5,173.97999572753906,98.54499816894531,1106.699951171875
Wed Feb 27 16:04:02 2019,306.4059143066406,174.02000427246094,98.58999633789062,1106.699951171875
Wed Feb 27 16:04:11 2019,306.5,173.9700927734375,98.63999938964844,1106.699951171875
Wed Feb 27 16:04:20 2019,306.50390625,173.92999267578125,98.66280364990234,1106.699951171875
Wed Feb 27 16:04:29 2019,306.15399169921875,173.97999572753906,98.73999786376953,1105.81494140625
Wed Feb 27 16:04:39 2019,306.2403869628906,174.00999450683594,98.7699966430664,1105.97998046875
Wed Feb 27 16:04:48 2019,306.2900085449219,173.99000549316406,98.93000030517578,1106.1800537109375
Wed Feb 27 16:04:57 2019,306.25,173.9600067138672,98.92500305175781,1106.1800537109375
Wed Feb 27 16:05:06 2019,306.29998779296875,173.9499969482422,98.91000366210938,1106.1800537109375
Wed Feb 27 16:05:15 2019,306.25,173.94000244140625,98.94000244140625,1106.77001953125
Wed Feb 27 16:05:24 2019,306.2099914550781,173.91000366210938,98.92500305175781,1107.3089599609375
Wed Feb 27 16:05:32 2019,306.1199951171875,173.88999938964844,98.99729919433594,1107.3406982421875
Wed Feb 27 16:05:42 2019,305.8699951171875,173.875,98.98999786376953,1107.3406982421875
Wed Feb 27 16:05:50 2019,305.9949951171875,173.8699951171875,98.98500061035156,1106.800048828125
Wed Feb 27 16:06:00 2019,305.8299865722656,173.88369750976562,98.87000274658203,1106.5
Wed Feb 27 16:06:10 2019,305.6099853515625,173.91000366210938,98.81500244140625,1106.5
Wed Feb 27 16:06:19 2019,305.7200012207031,173.94000244140625,98.87000274658203,1106.5
Wed Feb 27 16:06:28 2019,305.8194885253906,173.92999267578125,98.87999725341797,1106.5
Wed Feb 27 16:06:36 2019,305.82000732421875,173.9499969482422,98.80000305175781,1106.530029296875
Wed Feb 27 16:06:46 2019,305.6300048828125,173.8699951171875,98.79000091552734,1106.3800048828125
Wed Feb 27 16:06:55 2019,305.57000732421875,173.94000244140625,98.77999877929688,1106.3800048828125
Wed Feb 27 16:07:04 2019,305.6499938964844,173.9499053955078,98.79000091552734,1106.3800048828125
Wed Feb 27 16:07:15 2019,305.8500061035156,173.9600067138672,98.69999694824219,1105.8499755859375
Wed Feb 27 16:07:24 2019,305.6600036621094,173.9250030517578,98.69999694824219,1104.77001953125
Wed Feb 27 16:07:33 2019,305.74749755859375,173.92999267578125,98.76000213623047,1104.5400390625
Wed Feb 27 16:07:42 2019,305.877685546875,173.9167022705078,98.76499938964844,1104.5400390625
Wed Feb 27 16:07:51 2019,305.8599853515625,173.9199981689453,98.7300033569336,1104.6700439453125
Wed Feb 27 16:08:00 2019,306.0,173.89999389648438,98.76000213623047,1104.06005859375
Wed Feb 27 16:08:10 2019,305.80999755859375,173.8300018310547,98.76000213623047,1104.02001953125
Wed Feb 27 16:08:19 2019,305.7655029296875,173.85000610351562,98.72049713134766,1103.6949462890625
Wed Feb 27 16:08:29 2019,305.6050109863281,173.91000366210938,98.72000122070312,1104.6884765625
Wed Feb 27 16:08:38 2019,305.40789794921875,174.0,98.7699966430664,1104.6800537109375
Wed Feb 27 16:08:47 2019,305.2699890136719,173.97999572753906,98.75,1104.6800537109375
Wed Feb 27 16:08:55 2019,305.7049865722656,174.0,98.73999786376953,1104.68994140625
Wed Feb 27 16:09:05 2019,305.4800109863281,174.0500946044922,98.69999694824219,1105.77001953125
Wed Feb 27 16:09:14 2019,305.7699890136719,174.0449981689453,98.62999725341797,1105.719970703125
Wed Feb 27 16:09:23 2019,305.75518798828125,174.0399932861328,98.58999633789062,1105.9200439453125
Wed Feb 27 16:09:32 2019,305.94000244140625,174.0500030517578,98.54000091552734,1105.9200439453125
Wed Feb 27 16:09:41 2019,305.7699890136719,174.02000427246094,98.50499725341797,1105.9200439453125
Wed Feb 27 16:09:50 2019,305.910888671875,174.0500030517578,98.52999877929688,1105.9200439453125
Wed Feb 27 16:10:00 2019,305.75,174.00999450683594,98.58999633789062,1105.449951171875
Wed Feb 27 16:10:09 2019,305.4700012207031,173.75,98.4800033569336,1105.300048828125
Wed Feb 27 16:10:17 2019,305.4700012207031,173.75999450683594,98.4800033569336,1105.300048828125
Wed Feb 27 16:10:27 2019,305.4800109863281,173.85000610351562,98.56999969482422,1105.300048828125
Wed Feb 27 16:10:35 2019,305.5299987792969,173.85000610351562,98.55000305175781,1105.300048828125
Wed Feb 27 16:10:44 2019,305.5899963378906,173.83999633789062,98.62000274658203,1105.1199951171875
Wed Feb 27 16:10:53 2019,305.42498779296875,173.80999755859375,98.68000030517578,1105.1199951171875
Wed Feb 27 16:11:03 2019,305.5400085449219,173.74000549316406,98.69000244140625,1105.1199951171875
Wed Feb 27 16:11:12 2019,305.44500732421875,173.6999969482422,98.63500213623047,1103.741943359375
Wed Feb 27 16:11:21 2019,305.3599853515625,173.73159790039062,98.63999938964844,1103.550048828125
Wed Feb 27 16:11:30 2019,305.30499267578125,173.6199951171875,98.62999725341797,1103.4742431640625
Wed Feb 27 16:11:40 2019,305.30499267578125,173.6999969482422,98.62000274658203,1103.0899658203125
Wed Feb 27 16:11:49 2019,305.2940979003906,173.6999969482422,98.58489990234375,1103.0
Wed Feb 27 16:11:58 2019,305.3599853515625,173.75999450683594,98.58000183105469,1103.6700439453125
Wed Feb 27 16:12:08 2019,305.260009765625,173.69000244140625,98.5,1103.6700439453125
Wed Feb 27 16:12:18 2019,305.3550109863281,173.6999969482422,98.48500061035156,1103.6700439453125
Wed Feb 27 16:12:27 2019,305.1099853515625,173.66720581054688,98.5,1103.6700439453125
Wed Feb 27 16:12:36 2019,305.2200012207031,173.64999389648438,98.44000244140625,1103.6700439453125
Wed Feb 27 16:12:46 2019,305.3500061035156,173.67999267578125,98.45999908447266,1103.6700439453125
Wed Feb 27 16:12:55 2019,305.1400146484375,173.52000427246094,98.37310028076172,1101.8399658203125
Wed Feb 27 16:13:04 2019,304.88958740234375,173.61000061035156,98.3853988647461,1101.5
