Zeit,TSLA,AAPL,EA,GOOG
Mon Feb 25 17:46:28 2019,299.5199890136719,175.2899932861328,95.91999816894531,1114.449951171875
Mon Feb 25 17:46:37 2019,299.489990234375,175.30999755859375,95.91999816894531,1114.22998046875
Mon Feb 25 17:46:46 2019,299.510009765625,175.31500244140625,96.0,1114.22998046875
Mon Feb 25 17:46:55 2019,299.54998779296875,175.3000030517578,96.0999984741211,1114.22998046875
Mon Feb 25 17:47:04 2019,299.6600036621094,175.27999877929688,96.06999969482422,1114.22998046875
Mon Feb 25 17:47:13 2019,299.69000244140625,175.2899932861328,96.06999969482422,1114.22998046875
Mon Feb 25 17:47:23 2019,299.57000732421875,175.2899932861328,96.16000366210938,1113.6199951171875
Mon Feb 25 17:47:32 2019,299.6300048828125,175.27000427246094,96.1698989868164,1113.6199951171875
Mon Feb 25 17:47:41 2019,299.5849914550781,175.30499267578125,96.18000030517578,1113.8900146484375
Mon Feb 25 17:47:50 2019,299.6835021972656,175.35000610351562,96.2052993774414,1113.8900146484375
Mon Feb 25 17:47:59 2019,299.8699951171875,175.35000610351562,96.2052993774414,1114.550048828125
Mon Feb 25 17:48:08 2019,299.92999267578125,175.33470153808594,96.2698974609375,1114.550048828125
Mon Feb 25 17:48:17 2019,299.89990234375,175.33999633789062,96.23999786376953,1114.550048828125
Mon Feb 25 17:48:27 2019,299.8550109863281,175.36000061035156,96.22850036621094,1115.0
Mon Feb 25 17:48:35 2019,299.90179443359375,175.38499450683594,96.2698974609375,1115.0
Mon Feb 25 17:48:44 2019,299.90179443359375,175.3699951171875,96.25,1115.0
Mon Feb 25 17:48:53 2019,300.0050048828125,175.3874969482422,96.2300033569336,1115.0
Mon Feb 25 17:49:02 2019,299.8500061035156,175.41000366210938,96.23770141601562,1115.0
Mon Feb 25 17:49:11 2019,299.80999755859375,175.3800048828125,96.31999969482422,1115.1600341796875
Mon Feb 25 17:49:21 2019,299.8699951171875,175.38499450683594,96.26000213623047,1115.1600341796875
Mon Feb 25 17:49:30 2019,299.95001220703125,175.3800048828125,96.27749633789062,1115.135009765625
Mon Feb 25 17:49:39 2019,299.95001220703125,175.41000366210938,96.25,1115.0439453125
Mon Feb 25 17:49:48 2019,299.95001220703125,175.39999389648438,96.51000213623047,1115.0439453125
Mon Feb 25 17:49:57 2019,299.8868103027344,175.3699951171875,96.4749984741211,1115.0439453125
Mon Feb 25 17:50:06 2019,299.9627990722656,175.36500549316406,96.41000366210938,1115.0439453125
Mon Feb 25 17:50:14 2019,299.95001220703125,175.3737030029297,96.36000061035156,1115.0439453125
Mon Feb 25 17:50:23 2019,299.9800109863281,175.3699951171875,96.37999725341797,1115.364990234375
Mon Feb 25 17:50:32 2019,299.8500061035156,175.40499877929688,96.3499984741211,1115.2750244140625
Mon Feb 25 17:50:42 2019,299.8500061035156,175.38999938964844,96.41000366210938,1115.1800537109375
Mon Feb 25 17:50:51 2019,299.57000732421875,175.40069580078125,96.37999725341797,1115.1800537109375
Mon Feb 25 17:51:00 2019,299.69000244140625,175.4499969482422,96.37999725341797,1115.175048828125
Mon Feb 25 17:51:09 2019,299.69000244140625,175.4199981689453,96.3499984741211,1115.06005859375
Mon Feb 25 17:51:18 2019,299.69000244140625,175.4163055419922,96.30000305175781,1115.06005859375
Mon Feb 25 17:51:27 2019,299.67999267578125,175.41000366210938,96.30000305175781,1115.06005859375
Mon Feb 25 17:51:36 2019,299.5400085449219,175.4149932861328,96.29000091552734,1114.77001953125
Mon Feb 25 17:51:45 2019,299.5199890136719,175.4149932861328,96.29000091552734,1114.4599609375
Mon Feb 25 17:51:54 2019,299.5199890136719,175.4199981689453,96.29000091552734,1114.4599609375
Mon Feb 25 17:52:03 2019,299.5299987792969,175.41000366210938,96.29000091552734,1114.4599609375
Mon Feb 25 17:52:12 2019,299.5299987792969,175.4199981689453,96.37999725341797,1114.4599609375
Mon Feb 25 17:52:21 2019,299.67498779296875,175.44749450683594,96.37999725341797,1114.4599609375
Mon Feb 25 17:52:31 2019,299.7726135253906,175.43299865722656,96.381103515625,1114.4599609375
Mon Feb 25 17:52:40 2019,299.70001220703125,175.40499877929688,96.36000061035156,1114.4599609375
Mon Feb 25 17:52:49 2019,299.6600036621094,175.42999267578125,96.3895034790039,1114.4599609375
Mon Feb 25 17:52:58 2019,299.80999755859375,175.42999267578125,96.3895034790039,1114.4599609375
Mon Feb 25 17:53:08 2019,299.6394958496094,175.4199981689453,96.30000305175781,1114.1800537109375
Mon Feb 25 17:53:17 2019,299.3299865722656,175.39999389648438,96.2699966430664,1114.1800537109375
Mon Feb 25 17:53:26 2019,299.3299865722656,175.36000061035156,96.28990173339844,1114.1800537109375
Mon Feb 25 17:53:35 2019,299.260009765625,175.37319946289062,96.26000213623047,1114.1800537109375
Mon Feb 25 17:53:44 2019,299.260009765625,175.3699951171875,96.26000213623047,1114.1800537109375
Mon Feb 25 17:53:53 2019,299.239990234375,175.3800048828125,96.33000183105469,1113.93994140625
Mon Feb 25 17:54:02 2019,298.94000244140625,175.360107421875,96.3499984741211,1113.93994140625
Mon Feb 25 17:54:11 2019,299.2699890136719,175.34010314941406,96.33499908447266,1113.93994140625
Mon Feb 25 17:54:20 2019,299.1700134277344,175.3300018310547,96.33499908447266,1113.5400390625
Mon Feb 25 17:54:29 2019,299.1400146484375,175.36000061035156,96.33499908447266,1113.7900390625
Mon Feb 25 17:54:39 2019,299.30999755859375,175.3625030517578,96.3499984741211,1113.7900390625
Mon Feb 25 17:54:48 2019,299.2799987792969,175.36000061035156,96.37999725341797,1113.7900390625
Mon Feb 25 17:54:57 2019,299.2799987792969,175.3300018310547,96.41999816894531,1113.7900390625
Mon Feb 25 17:55:06 2019,299.2099914550781,175.2899932861328,96.3499984741211,1113.3800048828125
Mon Feb 25 17:55:15 2019,299.1000061035156,175.27999877929688,96.33000183105469,1113.3800048828125
Mon Feb 25 17:55:24 2019,298.9599914550781,175.3000030517578,96.36000061035156,1113.164306640625
Mon Feb 25 17:55:32 2019,299.0400085449219,175.35499572753906,96.33999633789062,1113.164306640625
Mon Feb 25 17:55:42 2019,299.0647888183594,175.35000610351562,96.31999969482422,1113.164306640625
Mon Feb 25 17:55:51 2019,299.2099914550781,175.35000610351562,96.31999969482422,1113.164306640625
Mon Feb 25 17:56:00 2019,299.2099914550781,175.35499572753906,96.3499984741211,1113.164306640625
Mon Feb 25 17:56:10 2019,299.0,175.35499572753906,96.30000305175781,1113.739990234375
Mon Feb 25 17:56:18 2019,298.8900146484375,175.2899932861328,96.33999633789062,1113.3599853515625
Mon Feb 25 17:56:28 2019,299.0,175.3300018310547,96.3499984741211,1113.2049560546875
Mon Feb 25 17:56:37 2019,298.9800109863281,175.30999755859375,96.30999755859375,1113.2049560546875
Mon Feb 25 17:56:47 2019,298.95001220703125,175.3000030517578,96.30999755859375,1113.2049560546875
Mon Feb 25 17:56:56 2019,298.9700012207031,175.33999633789062,96.33999633789062,1113.2049560546875
Mon Feb 25 17:57:05 2019,299.0400085449219,175.30999755859375,96.34860229492188,1113.5699462890625
Mon Feb 25 17:57:14 2019,299.01800537109375,175.3000030517578,96.29000091552734,1113.5699462890625
Mon Feb 25 17:57:22 2019,299.01800537109375,175.31089782714844,96.2699966430664,1113.5699462890625
Mon Feb 25 17:57:31 2019,298.9100036621094,175.3300018310547,96.25,1113.6800537109375
Mon Feb 25 17:57:41 2019,299.1600036621094,175.34500122070312,96.25,1113.6800537109375
Mon Feb 25 17:57:50 2019,298.8916931152344,175.33999633789062,96.27999877929688,1113.6800537109375
Mon Feb 25 17:58:00 2019,298.9100036621094,175.35499572753906,96.26499938964844,1113.6800537109375
Mon Feb 25 17:58:09 2019,298.9100036621094,175.33999633789062,96.20999908447266,1113.6800537109375
Mon Feb 25 17:58:19 2019,299.0,175.3800048828125,96.16500091552734,1113.72998046875
Mon Feb 25 17:58:28 2019,299.0,175.38290405273438,96.16500091552734,1113.72998046875
Mon Feb 25 17:58:37 2019,298.989990234375,175.3852996826172,96.15499877929688,1113.614990234375
Mon Feb 25 17:58:47 2019,299.0,175.3800048828125,96.13999938964844,1114.0999755859375
Mon Feb 25 17:58:56 2019,299.0,175.36000061035156,96.13999938964844,1114.280029296875
Mon Feb 25 17:59:05 2019,299.0299987792969,175.39999389648438,96.16000366210938,1114.050048828125
Mon Feb 25 17:59:18 2019,298.94000244140625,175.39999389648438,96.16000366210938,1114.050048828125
Mon Feb 25 17:59:27 2019,298.80999755859375,175.4239959716797,96.1449966430664,1114.050048828125
Mon Feb 25 17:59:38 2019,298.88031005859375,175.42999267578125,96.11000061035156,1114.050048828125
Mon Feb 25 17:59:47 2019,298.8299865722656,175.44500732421875,96.12999725341797,1114.050048828125
Mon Feb 25 17:59:57 2019,298.5509948730469,175.38999938964844,96.07499694824219,1113.719970703125
Mon Feb 25 18:00:06 2019,298.54998779296875,175.3800048828125,96.0,1113.719970703125
Mon Feb 25 18:00:14 2019,298.510009765625,175.42999267578125,96.01360321044922,1114.280029296875
Mon Feb 25 18:00:24 2019,298.3599853515625,175.42999267578125,95.94999694824219,1114.280029296875
Mon Feb 25 18:00:33 2019,298.42498779296875,175.42999267578125,95.9800033569336,1114.280029296875
Mon Feb 25 18:00:41 2019,298.4432067871094,175.4499969482422,95.94999694824219,1114.280029296875
Mon Feb 25 18:00:51 2019,298.6499938964844,175.4199981689453,95.96499633789062,1113.6400146484375
Mon Feb 25 18:01:00 2019,298.5317077636719,175.41000366210938,95.97000122070312,1113.5
Mon Feb 25 18:01:09 2019,298.5849914550781,175.35000610351562,95.98999786376953,1113.5
Mon Feb 25 18:01:18 2019,298.5169982910156,175.30999755859375,96.01000213623047,1113.5
Mon Feb 25 18:01:27 2019,298.3999938964844,175.27999877929688,96.01000213623047,1113.5
Mon Feb 25 18:01:36 2019,298.44000244140625,175.27999877929688,96.01000213623047,1113.5
Mon Feb 25 18:01:45 2019,298.4100036621094,175.24009704589844,96.01000213623047,1113.0849609375
Mon Feb 25 18:01:54 2019,298.3999938964844,175.27499389648438,96.08999633789062,1113.18994140625
Mon Feb 25 18:02:03 2019,298.3999938964844,175.25,96.04000091552734,1113.47998046875
Mon Feb 25 18:02:13 2019,298.4700012207031,175.26849365234375,96.04000091552734,1113.47998046875
Mon Feb 25 18:02:22 2019,298.4700012207031,175.27000427246094,96.0199966430664,1113.47998046875
Mon Feb 25 18:02:31 2019,298.4150085449219,175.3000030517578,96.0,1113.47998046875
Mon Feb 25 18:02:39 2019,298.40771484375,175.30499267578125,96.01529693603516,1113.47998046875
Mon Feb 25 18:02:49 2019,298.37451171875,175.2899932861328,96.0199966430664,1113.47998046875
Mon Feb 25 18:02:58 2019,298.1199951171875,175.32000732421875,96.05000305175781,1113.47998046875
Mon Feb 25 18:03:07 2019,298.1000061035156,175.32000732421875,96.05000305175781,1113.47998046875
Mon Feb 25 18:03:16 2019,298.1400146484375,175.35690307617188,96.02999877929688,1113.27001953125
Mon Feb 25 18:03:26 2019,298.2099914550781,175.33999633789062,96.00289916992188,1113.27001953125
Mon Feb 25 18:03:35 2019,298.1499938964844,175.32000732421875,95.9800033569336,1113.27001953125
Mon Feb 25 18:03:44 2019,298.17388916015625,175.3000030517578,96.0,1113.27001953125
Mon Feb 25 18:03:53 2019,298.1600036621094,175.32000732421875,96.0,1113.27001953125
Mon Feb 25 18:04:02 2019,298.0899963378906,175.31500244140625,96.05000305175781,1113.27001953125
Mon Feb 25 18:04:11 2019,298.1300048828125,175.31320190429688,96.02999877929688,1113.27001953125
Mon Feb 25 18:04:20 2019,298.1600036621094,175.31520080566406,96.02999877929688,1113.27001953125
Mon Feb 25 18:04:29 2019,298.0899963378906,175.33999633789062,96.02999877929688,1113.27001953125
Mon Feb 25 18:04:38 2019,298.010009765625,175.34500122070312,96.08999633789062,1113.27001953125
Mon Feb 25 18:04:48 2019,297.9800109863281,175.33999633789062,96.08999633789062,1113.4300537109375
Mon Feb 25 18:04:57 2019,297.92999267578125,175.31500244140625,96.02999877929688,1113.364990234375
Mon Feb 25 18:05:05 2019,297.9100036621094,175.3350067138672,96.05999755859375,1113.364990234375
Mon Feb 25 18:05:14 2019,297.8399963378906,175.35000610351562,96.02999877929688,1113.1800537109375
Mon Feb 25 18:05:23 2019,297.8494873046875,175.3553009033203,96.02999877929688,1113.1800537109375
Mon Feb 25 18:05:32 2019,297.82000732421875,175.38499450683594,96.02999877929688,1113.1800537109375
Mon Feb 25 18:05:41 2019,297.7799987792969,175.36000061035156,96.02999877929688,1113.1199951171875
Mon Feb 25 18:05:50 2019,297.7799987792969,175.360107421875,96.02999877929688,1113.1199951171875
Mon Feb 25 18:06:00 2019,297.8500061035156,175.3665008544922,96.05000305175781,1113.1199951171875
Mon Feb 25 18:06:09 2019,297.8299865722656,175.3300018310547,96.02999877929688,1113.1199951171875
Mon Feb 25 18:06:18 2019,297.7900085449219,175.3300018310547,96.05999755859375,1113.1199951171875
Mon Feb 25 18:06:28 2019,298.19000244140625,175.3800048828125,96.05999755859375,1113.3050537109375
Mon Feb 25 18:06:37 2019,298.2099914550781,175.36000061035156,96.05999755859375,1113.27001953125
Mon Feb 25 18:06:46 2019,298.4700012207031,175.36000061035156,96.06289672851562,1113.27001953125
Mon Feb 25 18:06:56 2019,298.510009765625,175.32000732421875,96.0199966430664,1113.25
Mon Feb 25 18:07:05 2019,298.5609130859375,175.2707977294922,96.0199966430664,1113.1650390625
Mon Feb 25 18:07:14 2019,298.5902099609375,175.2550048828125,96.05000305175781,1113.1650390625
Mon Feb 25 18:07:24 2019,298.55999755859375,175.2550048828125,96.0199966430664,1113.1650390625
Mon Feb 25 18:07:33 2019,298.5701904296875,175.28500366210938,96.0199966430664,1113.1650390625
Mon Feb 25 18:07:42 2019,298.5701904296875,175.27000427246094,96.0,1113.1650390625
Mon Feb 25 18:07:51 2019,298.6400146484375,175.3000030517578,96.05000305175781,1113.1650390625
Mon Feb 25 18:08:01 2019,298.3299865722656,175.2899932861328,96.0385971069336,1113.1650390625
Mon Feb 25 18:08:10 2019,298.5199890136719,175.27000427246094,96.04000091552734,1113.1650390625
Mon Feb 25 18:08:19 2019,298.5162048339844,175.23989868164062,95.9800033569336,1113.0899658203125
Mon Feb 25 18:08:28 2019,298.44000244140625,175.1999969482422,95.9800033569336,1113.010009765625
Mon Feb 25 18:08:37 2019,298.3399963378906,175.2100067138672,95.97000122070312,1113.27001953125
Mon Feb 25 18:08:47 2019,298.47149658203125,175.22250366210938,95.9800033569336,1113.27001953125
Mon Feb 25 18:08:56 2019,298.46490478515625,175.25,96.04000091552734,1112.8800048828125
Mon Feb 25 18:09:05 2019,298.6000061035156,175.27499389648438,96.0199966430664,1112.8800048828125
Mon Feb 25 18:09:14 2019,298.7250061035156,175.22779846191406,96.0,1112.8800048828125
Mon Feb 25 18:09:23 2019,298.7300109863281,175.22000122070312,96.0,1113.1700439453125
Mon Feb 25 18:09:32 2019,298.7300109863281,175.24929809570312,95.9832992553711,1113.1700439453125
Mon Feb 25 18:09:41 2019,298.6199951171875,175.22999572753906,95.9832992553711,1113.469970703125
Mon Feb 25 18:09:50 2019,298.55999755859375,175.25999450683594,96.05000305175781,1113.5
Mon Feb 25 18:10:01 2019,298.55999755859375,175.21200561523438,96.05000305175781,1113.4749755859375
Mon Feb 25 18:10:10 2019,298.55999755859375,175.17999267578125,96.04000091552734,1113.1099853515625
Mon Feb 25 18:10:19 2019,298.5,175.16900634765625,96.04000091552734,1113.1099853515625
Mon Feb 25 18:10:28 2019,298.8699951171875,175.19000244140625,95.9800033569336,1113.3299560546875
Mon Feb 25 18:10:37 2019,298.9552917480469,175.19000244140625,95.9800033569336,1113.3299560546875
Mon Feb 25 18:10:46 2019,298.95001220703125,175.1999969482422,96.01000213623047,1113.3299560546875
Mon Feb 25 18:10:56 2019,298.8800048828125,175.1750030517578,95.9800033569336,1113.199951171875
Mon Feb 25 18:11:05 2019,298.8800048828125,175.1699981689453,95.98999786376953,1113.199951171875
Mon Feb 25 18:11:14 2019,299.02490234375,175.1699981689453,96.0,1113.22998046875
Mon Feb 25 18:11:23 2019,299.18560791015625,175.19009399414062,96.04000091552734,1113.22998046875
Mon Feb 25 18:11:31 2019,299.1415100097656,175.18099975585938,96.02999877929688,1113.22998046875
Mon Feb 25 18:11:40 2019,299.0799865722656,175.1699981689453,96.02999877929688,1113.22998046875
Mon Feb 25 18:11:49 2019,298.9800109863281,175.16000366210938,95.93000030517578,1113.22998046875
Mon Feb 25 18:11:58 2019,299.0050048828125,175.16000366210938,95.91999816894531,1113.22998046875
Mon Feb 25 18:12:07 2019,298.8299865722656,175.1300048828125,95.83000183105469,1113.22998046875
Mon Feb 25 18:12:16 2019,298.8299865722656,175.1199951171875,95.88999938964844,1112.9000244140625
Mon Feb 25 18:12:26 2019,298.8299865722656,175.1300048828125,95.94000244140625,1112.95751953125
Mon Feb 25 18:12:35 2019,299.0350036621094,175.19000244140625,95.94999694824219,1112.95751953125
Mon Feb 25 18:12:44 2019,299.0299987792969,175.19529724121094,95.93000030517578,1112.95751953125
Mon Feb 25 18:12:54 2019,299.0299987792969,175.19000244140625,95.93000030517578,1113.6800537109375
